"Mach","Pressure","p","x","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.19049,1.6223e+06,0.18026,1.8915,1,20.395,12.295,0,0
0.19623,1.6973e+06,0.18859,1.9028,1,20.468,12.368,0,0
0.20197,1.7723e+06,0.19692,1.914,1,20.541,12.441,0,0
0.20771,1.8472e+06,0.20525,1.9253,1,20.614,12.514,0,0
0.21345,1.9222e+06,0.21358,1.9365,1,20.687,12.587,0,0
0.21919,1.9972e+06,0.22191,1.9478,1,20.76,12.66,0,0
0.22493,2.0721e+06,0.23024,1.959,1,20.833,12.733,0,0
0.23204,2.1384e+06,0.2376,1.9702,1,20.907,12.807,0,0
0.24896,2.1421e+06,0.23801,1.9815,1,20.98,12.88,0,0
0.26587,2.1457e+06,0.23842,1.9927,1,21.053,12.953,0,0
0.28279,2.1494e+06,0.23883,2.004,1,21.126,13.026,0,0
0.29971,2.1531e+06,0.23924,2.0152,1,21.199,13.099,0,0
0.31663,2.1568e+06,0.23965,2.0265,1,21.272,13.172,0,0
0.33355,2.1605e+06,0.24006,2.0377,1,21.345,13.245,0,0
0.35046,2.1642e+06,0.24047,2.049,1,21.418,13.318,0,0
0.36738,2.1679e+06,0.24088,2.0602,1,21.491,13.391,0,0
0.38405,2.1683e+06,0.24092,2.0715,1,21.564,13.464,0,0
0.40029,2.1628e+06,0.24031,2.0827,1,21.638,13.538,0,0
0.41653,2.1574e+06,0.23971,2.094,1,21.711,13.611,0,0
0.43276,2.1519e+06,0.2391,2.1052,1,21.784,13.684,0,0
0.449,2.1464e+06,0.23849,2.1164,1,21.857,13.757,0,0
0.46523,2.141e+06,0.23789,2.1277,1,21.93,13.83,0,0
0.48147,2.1355e+06,0.23728,2.1389,1,22.003,13.903,0,0
0.4977,2.1301e+06,0.23667,2.1502,1,22.076,13.976,0,0
0.51394,2.1246e+06,0.23607,2.1614,1,22.149,14.049,0,0
0.52813,2.1188e+06,0.23542,2.1727,1,22.222,14.122,0,0
0.54053,2.1126e+06,0.23473,2.1839,1,22.295,14.195,0,0
0.55293,2.1064e+06,0.23404,2.1952,1,22.369,14.269,0,0
0.56533,2.1002e+06,0.23336,2.2064,1,22.442,14.342,0,0
0.57773,2.094e+06,0.23267,2.2177,1,22.515,14.415,0,0
0.59013,2.0879e+06,0.23198,2.2289,1,22.588,14.488,0,0
0.60253,2.0817e+06,0.2313,2.2402,1,22.661,14.561,0,0
0.61493,2.0755e+06,0.23061,2.2514,1,22.734,14.634,0,0
0.62733,2.0693e+06,0.22992,2.2626,1,22.807,14.707,0,0
0.63741,2.0643e+06,0.22937,2.2739,1,22.88,14.78,0,0
0.64622,2.06e+06,0.22889,2.2851,1,22.953,14.853,0,0
0.65502,2.0557e+06,0.22841,2.2964,1,23.027,14.926,0,0
0.66382,2.0514e+06,0.22793,2.3076,1,23.1,15,0,0
0.67263,2.0471e+06,0.22745,2.3189,1,23.173,15.073,0,0
0.68143,2.0427e+06,0.22697,2.3301,1,23.246,15.146,0,0
0.69023,2.0384e+06,0.22649,2.3414,1,23.319,15.219,0,0
0.69904,2.0341e+06,0.22601,2.3526,1,23.392,15.292,0,0
0.70784,2.0298e+06,0.22553,2.3639,1,23.465,15.365,0,0
0.71537,2.0259e+06,0.2251,2.3751,1,23.538,15.438,0,0
0.72234,2.0222e+06,0.22469,2.3864,1,23.611,15.511,0,0
0.7293,2.0185e+06,0.22428,2.3976,1,23.684,15.584,0,0
0.73626,2.0148e+06,0.22387,2.4088,1,23.757,15.657,0,0
0.74323,2.0111e+06,0.22346,2.4201,1,23.831,15.731,0,0
0.75019,2.0074e+06,0.22305,2.4313,1,23.904,15.804,0,0
0.75716,2.0038e+06,0.22264,2.4426,1,23.977,15.877,0,0
0.76412,2.0001e+06,0.22223,2.4538,1,24.05,15.95,0,0
0.77109,1.9964e+06,0.22182,2.4651,1,24.123,16.023,0,0
0.77799,1.9918e+06,0.22131,2.4763,1,24.196,16.096,0,0
0.78486,1.9868e+06,0.22076,2.4876,1,24.269,16.169,0,0
0.79173,1.9818e+06,0.22021,2.4988,1,24.342,16.242,0,0
0.7986,1.9769e+06,0.21965,2.5101,1,24.415,16.315,0,0
0.80547,1.9719e+06,0.2191,2.5213,1,24.489,16.389,0,0
0.81234,1.9669e+06,0.21854,2.5326,1,24.562,16.462,0,0
0.81921,1.9619e+06,0.21799,2.5438,1,24.635,16.535,0,0
0.82608,1.9569e+06,0.21744,2.555,1,24.708,16.608,0,0
0.83295,1.952e+06,0.21688,2.5663,1,24.781,16.681,0,0
0.84034,1.945e+06,0.21611,2.5775,1,24.854,16.754,0,0
0.84807,1.9367e+06,0.21519,2.5888,1,24.927,16.827,0,0
0.85579,1.9285e+06,0.21428,2.6,1,25,16.9,0,0
0.86352,1.9202e+06,0.21336,2.6113,1,25.073,16.973,0,0
0.87124,1.912e+06,0.21244,2.6225,1,25.146,17.046,0,0
0.87897,1.9038e+06,0.21153,2.6338,1,25.219,17.119,0,0
0.88669,1.8955e+06,0.21061,2.645,1,25.293,17.193,0,0
0.89442,1.8873e+06,0.2097,2.6563,1,25.366,17.266,0,0
0.90214,1.879e+06,0.20878,2.6675,1,25.439,17.339,0,0
0.91049,1.8689e+06,0.20765,2.6788,1,25.512,17.412,0,0
0.91951,1.8566e+06,0.20629,2.69,1,25.585,17.485,0,0
0.92854,1.8443e+06,0.20492,2.7012,1,25.658,17.558,0,0
0.93756,1.832e+06,0.20356,2.7125,1,25.731,17.631,0,0
0.94659,1.8197e+06,0.20219,2.7237,1,25.804,17.704,0,0
0.95561,1.8074e+06,0.20082,2.735,1,25.877,17.777,0,0
0.96464,1.7951e+06,0.19946,2.7462,1,25.951,17.851,0,0
0.97367,1.7828e+06,0.19809,2.7575,1,26.024,17.924,0,0
0.98269,1.7706e+06,0.19673,2.7687,1,26.097,17.997,0,0
